-0.001698,-0.000177,0.780551,0.007635,0.041206,-0.081099,0.995825,-0.215159,0.186984,0.355592,0.431181,-0.278119,-0.045661,-0.227086,-0.211577,-0.317967,0.388028,-0.29103,0.10083,0.0,-0.0026868,-0.0046218000000000006,-0.023867,1.550996,0.505835,0.813528,0.264876,0.266201,0.357341,-0.075539,-1.407921,-0.531177,0.765679,-0.51427,0.18887,-0.211727
-0.001743,-0.000319,0.78094,0.0077,0.042043,-0.081026,0.995795,-0.213856,0.186012,0.35621,0.424317,-0.274681,-0.045779,-0.22538,-0.210422,-0.319181,0.381006,-0.287658,0.100958,0.0,-0.002586,-0.004954200000000001,-0.005547,1.538383,0.537471,0.794976,0.284035,0.269311,0.347965,-0.068288,-1.396694,-0.557838,0.755208,-0.52945,0.189094,-0.202034
-0.001733,-0.00051,0.781235,0.007944,0.042816,-0.080863,0.995774,-0.212772,0.184793,0.356634,0.418279,-0.271632,-0.045955,-0.224711,-0.210059,-0.320119,0.376615,-0.285602,0.101281,0.0,-0.0024572,-0.005286600000000001,0.010966,1.526275,0.56618,0.776271,0.301676,0.272504,0.339941,-0.062248,-1.387,-0.581627,0.745605,-0.54166,0.189252,-0.194185
-0.001653,-0.000759,0.781406,0.008316,0.043487,-0.080577,0.995765,-0.212001,0.183488,0.356741,0.413518,-0.269246,-0.046237,-0.225269,-0.210523,-0.320787,0.375599,-0.285318,0.101842,0.0,-0.0023380000000000002,-0.0055804,0.025887,1.514834,0.592456,0.757121,0.317458,0.274699,0.333781,-0.05627,-1.378371,-0.604086,0.736346,-0.551264,0.188247,-0.189145
-0.001506,-0.001088,0.781467,0.00876,0.04401,-0.080203,0.995768,-0.211481,0.182281,0.356524,0.410117,-0.267513,-0.046678,-0.226531,-0.211441,-0.321216,0.377015,-0.286503,0.101956,0.0,-0.002247,-0.0058188,0.039163,1.504316,0.617437,0.738681,0.331403,0.275359,0.329581,-0.04921,-1.371323,-0.624396,0.728725,-0.559561,0.18744,-0.18526
-0.001297,-0.001509,0.781433,0.009235,0.044298,-0.079691,0.995792,-0.21127,0.181313,0.35585,0.408481,-0.266587,-0.047299,-0.227902,-0.21261,-0.321596,0.380014,-0.288692,0.101754,0.0,-0.0021904,-0.0060196,0.050555,1.495129,0.64108,0.721758,0.343702,0.27627,0.326176,-0.041453,-1.365711,-0.643093,0.722979,-0.566391,0.186963,-0.181799
-0.001018,-0.002023,0.781329,0.009707,0.044223,-0.079073,0.99584,-0.211054,0.180612,0.354753,0.408548,-0.266499,-0.048088,-0.228757,-0.213918,-0.322051,0.383962,-0.291617,0.101362,0.0,-0.0021536,-0.0062274,0.059922,1.48738,0.662534,0.706219,0.354025,0.277949,0.323381,-0.033437,-1.361632,-0.660688,0.718895,-0.572629,0.187512,-0.180223
-0.000648,-0.00263,0.781215,0.010124,0.043944,-0.078302,0.995909,-0.210626,0.18009,0.353284,0.409242,-0.26678,-0.04902,-0.228535,-0.215049,-0.322931,0.387184,-0.29446,0.100847,0.0,-0.0021186,-0.0064491999999999996,0.067958,1.481534,0.680062,0.692767,0.362367,0.28013,0.320031,-0.026336,-1.358178,-0.677924,0.715948,-0.576441,0.188208,-0.178737
-0.000203,-0.003344,0.781106,0.01047,0.043492,-0.077374,0.995998,-0.209883,0.179768,0.351462,0.410159,-0.267213,-0.050129,-0.227403,-0.215942,-0.324275,0.389798,-0.29719,0.100187,0.0,-0.0020728,-0.006678000000000001,0.074598,1.477592,0.69377,0.681857,0.368329,0.282286,0.316108,-0.020428,-1.355356,-0.694713,0.713397,-0.576842,0.188853,-0.175221
0.000311,-0.004164,0.780994,0.010713,0.042893,-0.07636,0.9961,-0.208764,0.17973,0.349374,0.41118,-0.26781,-0.051434,-0.225803,-0.216577,-0.325876,0.392486,-0.300067,0.099393,0.0,-0.0020226000000000003,-0.0069104,0.080191,1.47547,0.704466,0.67356,0.372351,0.284598,0.311679,-0.014503,-1.353954,-0.70999,0.711005,-0.57629,0.188936,-0.172552
0.000882,-0.005099,0.780874,0.010903,0.04215,-0.075454,0.996198,-0.207041,0.179957,0.347367,0.411982,-0.268477,-0.05295,-0.223921,-0.216923,-0.327375,0.395387,-0.303168,0.09847,0.0,-0.0019716,-0.007148799999999999,0.084976,1.474071,0.713992,0.667182,0.374895,0.286928,0.308138,-0.008028,-1.354308,-0.72324,0.708743,-0.57714,0.188442,-0.172429
0.001465,-0.006151,0.780722,0.010992,0.041247,-0.074606,0.996299,-0.20507,0.180633,0.345327,0.413063,-0.269338,-0.054665,-0.221957,-0.216942,-0.328787,0.398874,-0.306617,0.097209,0.0,-0.0019404000000000001,-0.007391399999999999,0.088362,1.472209,0.724157,0.661259,0.375913,0.289119,0.306634,-0.002606,-1.35435,-0.735952,0.706075,-0.576685,0.187454,-0.175215
0.002028,-0.007337,0.780489,0.011099,0.040326,-0.073643,0.996407,-0.20372,0.181623,0.342955,0.415332,-0.270678,-0.056533,-0.220706,-0.217081,-0.33016,0.404024,-0.310888,0.095586,0.0,-0.0019306,-0.0076,0.092386,1.470453,0.733853,0.655123,0.37791,0.290174,0.307239,0.001859,-1.353862,-0.748835,0.702678,-0.573819,0.186426,-0.179992
0.002572,-0.008678,0.780148,0.011221,0.039445,-0.072468,0.996527,-0.203388,0.183019,0.340016,0.419314,-0.272685,-0.058617,-0.220322,-0.217413,-0.331693,0.411132,-0.316237,0.093758,0.0,-0.001955,-0.0077404,0.09697,1.468809,0.743029,0.648673,0.381033,0.290508,0.309082,0.007384,-1.353359,-0.761085,0.698808,-0.570504,0.185503,-0.186055
0.003088,-0.010166,0.779716,0.011233,0.03849,-0.071113,0.996662,-0.204006,0.185079,0.336393,0.425366,-0.275489,-0.060917,-0.220117,-0.217575,-0.333539,0.419274,-0.322223,0.091814,0.0,-0.0020178,-0.007816,0.101513,1.46709,0.751595,0.64176,0.383918,0.2901,0.310217,0.014111,-1.352446,-0.772844,0.694322,-0.566964,0.184058,-0.193403
0.003571,-0.011798,0.779261,0.011114,0.037361,-0.069669,0.996808,-0.20477,0.187702,0.332385,0.432302,-0.278485,-0.063417,-0.219209,-0.217248,-0.335773,0.426904,-0.328105,0.089768,0.0,-0.0021006,-0.007847400000000001,0.106039,1.464691,0.759226,0.634249,0.386261,0.289289,0.310049,0.021833,-1.351015,-0.783918,0.689572,-0.563653,0.182443,-0.201651
0.003996,-0.013549,0.778825,0.010877,0.036057,-0.068267,0.996956,-0.205382,0.190764,0.328245,0.439479,-0.281222,-0.066067,-0.217521,-0.216325,-0.338185,0.433512,-0.333507,0.087597,0.0,-0.0021834,-0.007857,0.110773,1.461292,0.765548,0.626423,0.388635,0.288134,0.309582,0.029427,-1.348604,-0.793794,0.684931,-0.55944,0.181214,-0.20932
0.004343,-0.015427,0.778425,0.010597,0.034724,-0.067029,0.99709,-0.206072,0.194217,0.324184,0.446793,-0.283316,-0.068908,-0.215555,-0.214817,-0.340453,0.439225,-0.3384,0.085182,0.0,-0.0022578,-0.0078318,0.116241,1.457629,0.770419,0.619166,0.391406,0.287027,0.307771,0.036555,-1.345841,-0.801368,0.680793,-0.554705,0.18147,-0.21378
0.004596,-0.017442,0.778086,0.010168,0.033515,-0.06603,0.997203,-0.20688,0.198352,0.320384,0.453758,-0.284824,-0.072005,-0.213367,-0.212297,-0.342647,0.443437,-0.342493,0.082404,0.0,-0.0023248,-0.007768799999999999,0.12201,1.454188,0.774977,0.612944,0.394004,0.285878,0.304974,0.042479,-1.342691,-0.806839,0.67641,-0.54996,0.18095,-0.217089
0.004729,-0.019599,0.777832,0.009561,0.032384,-0.06533,0.997292,-0.207482,0.203212,0.317009,0.459886,-0.285585,-0.075367,-0.210816,-0.208641,-0.344764,0.445898,-0.345653,0.079253,0.0,-0.0023672,-0.007699,0.12772,1.451063,0.779694,0.608028,0.396547,0.285435,0.302383,0.047385,-1.339382,-0.809809,0.672188,-0.546236,0.179247,-0.219784
0.004734,-0.021894,0.777718,0.008764,0.031457,-0.064952,0.997354,-0.20742,0.208651,0.31436,0.463669,-0.284921,-0.078918,-0.207843,-0.20373,-0.346937,0.445914,-0.347518,0.075756,0.0,-0.0023634,-0.007646999999999999,0.132785,1.447845,0.784609,0.604168,0.398638,0.286244,0.300756,0.050847,-1.335917,-0.810105,0.668368,-0.543752,0.177509,-0.222174
0.004602,-0.024337,0.77774,0.00777,0.030729,-0.065009,0.997381,-0.206562,0.214704,0.312353,0.46497,-0.282872,-0.082776,-0.204555,-0.197439,-0.34894,0.443575,-0.348185,0.071848,0.0,-0.0023122,-0.0076144,0.136899,1.443839,0.789473,0.600927,0.398889,0.287517,0.299686,0.052416,-1.33201,-0.807906,0.664929,-0.541998,0.175809,-0.222964
0.004325,-0.026917,0.77783,0.0066,0.030084,-0.065344,0.997387,-0.205189,0.221295,0.310642,0.464727,-0.280027,-0.086876,-0.201135,-0.190096,-0.350777,0.439958,-0.3485,0.067571,0.0,-0.0022242,-0.0075899999999999995,0.140903,1.439959,0.79361,0.598075,0.399069,0.289278,0.298911,0.051754,-1.327584,-0.804801,0.661491,-0.54024,0.17391,-0.223402
0.003889,-0.029624,0.777958,0.005358,0.029535,-0.065849,0.997378,-0.203545,0.228179,0.3092,0.463209,-0.276595,-0.091112,-0.197901,-0.182139,-0.352463,0.435741,-0.348513,0.063052,0.0,-0.0021006,-0.0075726000000000005,0.144905,1.436211,0.796692,0.59501,0.399173,0.291305,0.296933,0.049798,-1.323043,-0.801226,0.658281,-0.538941,0.172912,-0.22329
0.003279,-0.032466,0.778094,0.004044,0.029238,-0.066385,0.997357,-0.202276,0.235397,0.307792,0.460824,-0.272855,-0.095463,-0.195167,-0.173638,-0.354234,0.431068,-0.348268,0.058269,0.0,-0.001948,-0.0075682,0.149187,1.43404,0.798746,0.587364,0.396677,0.296585,0.294155,0.046026,-1.318642,-0.797093,0.654148,-0.537581,0.174479,-0.222146
0.002487,-0.035442,0.778219,0.00257,0.029206,-0.066645,0.997346,-0.201899,0.243029,0.305838,0.458088,-0.269072,-0.099907,-0.192781,-0.164605,-0.356643,0.425926,-0.347817,0.053232,0.0,-0.0017843999999999998,-0.007566399999999999,0.152723,1.430733,0.800273,0.580988,0.394593,0.299628,0.292665,0.042516,-1.313633,-0.793802,0.650349,-0.53619,0.175626,-0.222546
0.001518,-0.038531,0.778347,0.000977,0.029408,-0.066501,0.997352,-0.202712,0.250882,0.302893,0.455472,-0.264544,-0.104469,-0.190468,-0.155229,-0.359978,0.41997,-0.346999,0.048043,0.0,-0.0016233999999999999,-0.0075668,0.154659,1.427343,0.800609,0.575587,0.39263,0.301949,0.291873,0.040382,-1.308241,-0.791641,0.64704,-0.535337,0.175808,-0.224225
0.000394,-0.041692,0.778482,-0.000736,0.029851,-0.06596,0.997375,-0.204386,0.258792,0.299109,0.452426,-0.259523,-0.109042,-0.188303,-0.145606,-0.364181,0.413256,-0.34577,0.042797,0.0,-0.0014768,-0.0075845999999999995,0.155024,1.424646,0.799046,0.570973,0.391226,0.304275,0.2909,0.03968,-1.302268,-0.790869,0.644452,-0.53435,0.175793,-0.224981
-0.000865,-0.04489,0.778618,-0.002474,0.030504,-0.065209,0.997402,-0.206347,0.266551,0.295048,0.448357,-0.254278,-0.11356,-0.186497,-0.135906,-0.368802,0.406077,-0.344232,0.037609,0.0,-0.001343,-0.0076268,0.153307,1.422234,0.796439,0.567013,0.389519,0.306203,0.28977,0.039968,-1.296232,-0.791217,0.642433,-0.533234,0.175785,-0.224578
-0.00225,-0.048086,0.778754,-0.004205,0.03138,-0.064368,0.997424,-0.208536,0.274109,0.290959,0.443279,-0.248633,-0.117989,-0.185175,-0.126208,-0.373583,0.398471,-0.342397,0.032742,0.0,-0.0012262,-0.0076862,0.150143,1.419983,0.793426,0.563681,0.387772,0.307956,0.288597,0.040416,-1.290267,-0.792645,0.640769,-0.531549,0.175364,-0.224427
-0.00375,-0.051252,0.778868,-0.005903,0.032526,-0.063501,0.997434,-0.211241,0.281466,0.286853,0.437725,-0.242835,-0.122315,-0.184735,-0.116608,-0.378213,0.390978,-0.340322,0.027765,0.0,-0.001128,-0.007735400000000001,0.146507,1.417889,0.790505,0.560588,0.387048,0.309697,0.28818,0.041061,-1.284656,-0.794986,0.639313,-0.52962,0.174835,-0.225655
-0.00537,-0.054391,0.778921,-0.007474,0.033867,-0.062658,0.997432,-0.214631,0.288559,0.28271,0.432373,-0.237214,-0.126553,-0.185472,-0.107333,-0.38239,0.38443,-0.33838,0.022534,0.0,-0.0010370000000000002,-0.007764,0.143351,1.415964,0.787388,0.557472,0.387716,0.310782,0.288695,0.041887,-1.279654,-0.797644,0.63774,-0.527369,0.174894,-0.227688
-0.007107,-0.057496,0.778891,-0.008959,0.035438,-0.061787,0.99742,-0.219148,0.295527,0.278325,0.427811,-0.231972,-0.130647,-0.187446,-0.098396,-0.386417,0.378928,-0.336686,0.01713,0.0,-0.000945,-0.007758800000000001,0.140725,1.414097,0.784284,0.554132,0.388967,0.310593,0.289463,0.043164,-1.275211,-0.800232,0.635827,-0.524898,0.175191,-0.229528
-0.008929,-0.060551,0.77878,-0.010407,0.03726,-0.060922,0.997393,-0.224765,0.302525,0.273841,0.424119,-0.227195,-0.134657,-0.190439,-0.089682,-0.39044,0.374032,-0.335045,0.01162,0.0,-0.0008502,-0.007732999999999999,0.13837,1.412369,0.78156,0.551284,0.390902,0.310256,0.289147,0.044799,-1.271126,-0.802466,0.633588,-0.522821,0.175161,-0.231158
-0.010803,-0.063525,0.778573,-0.011872,0.039276,-0.060008,0.997354,-0.231701,0.309611,0.269007,0.421925,-0.223196,-0.138547,-0.194367,-0.081225,-0.394488,0.369964,-0.333574,0.006113,0.0,-0.0007502,-0.0077014,0.135141,1.410635,0.779482,0.548531,0.392259,0.309682,0.288458,0.046164,-1.267066,-0.804551,0.63111,-0.520998,0.174172,-0.233604
-0.012684,-0.066396,0.778262,-0.013343,0.0414,-0.058938,0.997314,-0.239781,0.316616,0.26365,0.421251,-0.220197,-0.142264,-0.199089,-0.073224,-0.398679,0.367046,-0.33249,0.000701,0.0,-0.0006433999999999999,-0.007672,0.130922,1.409056,0.777255,0.545891,0.392778,0.309327,0.288246,0.047498,-1.263266,-0.806341,0.62885,-0.52029,0.173298,-0.237568
-0.014516,-0.069138,0.777844,-0.014816,0.04348,-0.057662,0.997279,-0.248671,0.323396,0.257622,0.422197,-0.21853,-0.145774,-0.204262,-0.065828,-0.403068,0.365441,-0.331957,-0.00451,0.0,-0.000511,-0.007638399999999999,0.126086,1.408093,0.773938,0.543857,0.392888,0.309474,0.288129,0.048801,-1.259875,-0.807867,0.626824,-0.520118,0.172609,-0.241874
-0.01626,-0.071722,0.777343,-0.016314,0.045396,-0.056257,0.99725,-0.258357,0.330026,0.250944,0.425343,-0.217876,-0.149056,-0.209474,-0.059011,-0.40756,0.364933,-0.331945,-0.009412,0.0,-0.0003416,-0.0075808,0.120987,1.408087,0.769391,0.542582,0.392969,0.308443,0.287769,0.050081,-1.25714,-0.808974,0.624994,-0.520283,0.172209,-0.245828
-0.01788,-0.074144,0.776818,-0.017815,0.047059,-0.054884,0.997224,-0.268114,0.336496,0.24406,0.42988,-0.217172,-0.1522,-0.214411,-0.052644,-0.411909,0.365166,-0.332287,-0.014033,0.0,-0.0001582,-0.0074866,0.116229,1.408925,0.763997,0.54255,0.393608,0.308207,0.286368,0.051293,-1.254795,-0.809293,0.623184,-0.520713,0.171487,-0.248629
-0.019337,-0.076409,0.776344,-0.019115,0.048499,-0.053647,0.997198,-0.276645,0.342292,0.237889,0.433565,-0.21565,-0.155137,-0.218992,-0.046953,-0.415796,0.365863,-0.332883,-0.018367,0.0,2.26e-05,-0.0073652,0.111682,1.409732,0.758477,0.543171,0.393968,0.309073,0.284373,0.052373,-1.252991,-0.808857,0.621477,-0.521761,0.170695,-0.249942
-0.020599,-0.078475,0.775976,-0.020163,0.049712,-0.052772,0.997165,-0.282747,0.34718,0.233299,0.434689,-0.213379,-0.157697,-0.223005,-0.041925,-0.418843,0.366482,-0.333388,-0.022285,0.0,0.00019940000000000002,-0.0072424,0.107793,1.410107,0.753623,0.543986,0.394244,0.310352,0.282564,0.05283,-1.251519,-0.807656,0.619968,-0.523016,0.170627,-0.249464
-0.021657,-0.080348,0.775726,-0.020944,0.050668,-0.052319,0.997124,-0.286249,0.351219,0.230325,0.433218,-0.210328,-0.160028,-0.226299,-0.037468,-0.420907,0.366903,-0.333814,-0.025801,0.0,0.0003558,-0.0071412,0.105053,1.409999,0.749962,0.544928,0.39534,0.311433,0.282247,0.052314,-1.25043,-0.805583,0.618498,-0.523914,0.169734,-0.247186
-0.022541,-0.08203,0.775596,-0.021399,0.051431,-0.05218,0.997083,-0.287476,0.354265,0.228829,0.429223,-0.206398,-0.162118,-0.228991,-0.033724,-0.422122,0.367049,-0.334074,-0.0289,0.0,0.0004892,-0.007073599999999999,0.10299,1.409048,0.747832,0.54565,0.396601,0.312205,0.283034,0.05036,-1.249834,-0.803693,0.617457,-0.524054,0.168644,-0.245172
-0.023277,-0.083507,0.775554,-0.021609,0.052047,-0.052257,0.997042,-0.287202,0.356504,0.228438,0.423752,-0.202009,-0.163956,-0.231208,-0.03064,-0.422705,0.366974,-0.334154,-0.031585,0.0,0.0005928,-0.0070333999999999995,0.101311,1.407522,0.746884,0.545993,0.397212,0.311943,0.283285,0.047896,-1.249904,-0.801527,0.61696,-0.524421,0.167729,-0.243696
-0.023867,-0.084767,0.775566,-0.021681,0.052611,-0.052415,0.997003,-0.286253,0.358116,0.228681,0.417813,-0.197647,-0.165561,-0.23311,-0.028181,-0.422938,0.366855,-0.334204,-0.033789,0.0,0.0006508,-0.0070132,0.099841,1.406017,0.746729,0.546106,0.397183,0.31092,0.283009,0.045868,-1.250387,-0.799332,0.616767,-0.52502,0.166699,-0.242933
-0.024343,-0.08585,0.7756,-0.021545,0.053048,-0.052538,0.996976,-0.284954,0.359077,0.229306,0.411989,-0.193438,-0.167059,-0.234663,-0.026474,-0.422985,0.366894,-0.334385,-0.035621,0.0,0.0006784,-0.007009400000000001,0.098505,1.404433,0.746981,0.546017,0.396922,0.310129,0.282927,0.044444,-1.251188,-0.797776,0.616448,-0.525495,0.165231,-0.242995
-0.024705,-0.086758,0.775638,-0.021284,0.053374,-0.052504,0.996966,-0.283643,0.359472,0.22991,0.406726,-0.189656,-0.168355,-0.235803,-0.025443,-0.423121,0.367012,-0.334701,-0.037077,0.0,0.0006878,-0.0070132,0.097447,1.403107,0.74687,0.545758,0.397318,0.309733,0.283628,0.043795,-1.252055,-0.797226,0.61595,-0.525739,0.163779,-0.242939
-0.024955,-0.087485,0.775667,-0.02095,0.053609,-0.052262,0.996973,-0.282577,0.359373,0.23025,0.402423,-0.186555,-0.169405,-0.236619,-0.025075,-0.42351,0.367328,-0.335188,-0.03818,0.0,0.0006856,-0.0070128,0.096552,1.402161,0.74576,0.545212,0.398332,0.309926,0.284062,0.043617,-1.252283,-0.79812,0.615178,-0.52495,0.162824,-0.242956
-0.025117,-0.088032,0.775675,-0.020599,0.053716,-0.051934,0.996992,-0.28182,0.358992,0.230318,0.39944,-0.184315,-0.170237,-0.237218,-0.025196,-0.423954,0.367992,-0.335841,-0.039003,0.0,0.0006796,-0.007006,0.095364,1.40145,0.743866,0.54432,0.399339,0.310502,0.283725,0.044085,-1.252129,-0.799712,0.614159,-0.523547,0.161974,-0.242936
-0.025196,-0.08841,0.775668,-0.020234,0.053727,-0.051574,0.997018,-0.281262,0.358388,0.230235,0.39749,-0.1828,-0.170896,-0.237661,-0.025695,-0.424344,0.368935,-0.336607,-0.03961,0.0,0.000675,-0.006996,0.093782,1.400923,0.741277,0.543222,0.400379,0.311142,0.282875,0.045432,-1.252182,-0.801141,0.613248,-0.522865,0.161121,-0.243464
-0.025197,-0.088625,0.775654,-0.019857,0.053625,-0.051261,0.997047,-0.280636,0.357598,0.230211,0.396261,-0.181871,-0.171381,-0.238007,-0.026543,-0.424539,0.370305,-0.33749,-0.040029,0.0,0.000677,-0.006987999999999999,0.0915,1.400238,0.738368,0.542069,0.40073,0.311457,0.281916,0.046844,-1.252509,-0.802109,0.612714,-0.522607,0.160985,-0.243707
-0.025126,-0.088674,0.775634,-0.019393,0.053363,-0.051076,0.997079,-0.279649,0.356493,0.230509,0.395532,-0.181456,-0.171647,-0.238298,-0.027897,-0.424346,0.372309,-0.338616,-0.040253,0.0,0.0006968,-0.0069844,0.088948,1.399424,0.735632,0.541402,0.400406,0.311329,0.281101,0.048246,-1.253514,-0.801888,0.612479,-0.523308,0.161532,-0.243009
-0.02499,-0.08858,0.775607,-0.018903,0.053013,-0.051039,0.99711,-0.27849,0.355284,0.231117,0.395352,-0.181524,-0.171761,-0.238632,-0.029532,-0.423766,0.374828,-0.339966,-0.040451,0.0,0.000723,-0.0069852,0.086916,1.399052,0.732818,0.541929,0.400619,0.311147,0.280698,0.048705,-1.254822,-0.801338,0.612306,-0.523627,0.162507,-0.242099
-0.024801,-0.088375,0.775565,-0.018324,0.05261,-0.05108,0.99714,-0.277317,0.353868,0.231929,0.39573,-0.18202,-0.171759,-0.239141,-0.031588,-0.42291,0.378032,-0.341596,-0.040308,0.0,0.0007548,-0.006989199999999999,0.084584,1.399102,0.73015,0.543405,0.400383,0.311531,0.280474,0.04896,-1.256359,-0.801011,0.612305,-0.52389,0.162766,-0.241446
-0.024565,-0.088074,0.77553,-0.017715,0.052215,-0.051127,0.997169,-0.276174,0.35226,0.232806,0.396289,-0.182717,-0.171621,-0.239642,-0.03389,-0.421987,0.381316,-0.343238,-0.039897,0.0,0.000787,-0.0069984,0.081836,1.399575,0.727615,0.545402,0.3995,0.312649,0.280146,0.049058,-1.257843,-0.801149,0.612647,-0.523986,0.162958,-0.241044
-0.024284,-0.087693,0.775514,-0.017118,0.051838,-0.051222,0.997194,-0.274965,0.350574,0.233776,0.396819,-0.183494,-0.171381,-0.239946,-0.036205,-0.421014,0.384197,-0.344659,-0.03928,0.0,0.0008175999999999999,-0.0070158,0.079134,1.400585,0.725272,0.547761,0.398664,0.314652,0.279802,0.049092,-1.259412,-0.801429,0.613284,-0.524203,0.163744,-0.240702
-0.023959,-0.087257,0.775527,-0.016541,0.051426,-0.051265,0.997223,-0.273563,0.348769,0.234671,0.397169,-0.184297,-0.171088,-0.239752,-0.038462,-0.420132,0.386331,-0.345747,-0.03849,0.0,0.0008472,-0.007052999999999999,0.076768,1.402066,0.723173,0.550091,0.398295,0.316345,0.279685,0.049138,-1.261012,-0.801825,0.614039,-0.524304,0.164817,-0.239873
-0.023591,-0.086773,0.775564,-0.01603,0.051025,-0.051235,0.997253,-0.272119,0.346943,0.235406,0.397403,-0.185145,-0.170747,-0.239163,-0.040588,-0.419437,0.387742,-0.346494,-0.03757,0.0,0.0008682000000000001,-0.0071088,0.0747,1.403643,0.721566,0.552089,0.398123,0.316347,0.279452,0.049311,-1.262642,-0.802503,0.614901,-0.524501,0.166454,-0.239138
-0.023192,-0.086234,0.775603,-0.015617,0.050668,-0.051205,0.99728,-0.271001,0.345285,0.236036,0.398179,-0.186311,-0.170313,-0.238435,-0.042563,-0.418849,0.388752,-0.347001,-0.036559,0.0,0.000889,-0.0071702,0.072768,1.405088,0.721118,0.553737,0.398044,0.315309,0.279841,0.049442,-1.264118,-0.803435,0.61573,-0.524443,0.168056,-0.238465
-0.022766,-0.085649,0.775631,-0.015233,0.050342,-0.051157,0.997305,-0.270183,0.34363,0.236534,0.399439,-0.187771,-0.169761,-0.237814,-0.044631,-0.418319,0.38995,-0.347564,-0.035455,0.0,0.0009157999999999999,-0.007237599999999999,0.071587,1.406537,0.721141,0.554772,0.398707,0.313886,0.280424,0.050301,-1.265579,-0.805336,0.616641,-0.524358,0.169131,-0.237934
